order_id,customer_id,restaurant_id,order_time,customer_location,restaurant_location,order_value,rating,delivery_time
7792,6267,963,2024-04-06 05:04:56,PO Box 16406,Room 1847,2065.17,2.93,2024-04-06 05:56:35
9237,6625,255,2024-04-06 21:22:32,PO Box 37712,18th Floor,2846.01,3.98,2024-04-06 22:03:11
3165,3692,731,2024-04-06 00:28:17,Apt 653,Suite 56,4720.06,0.97,2024-04-06 01:03:34
1784,7535,838,2024-04-06 19:25:16,Suite 45,Suite 98,3541.54,1.46,2024-04-06 20:03:41
2754,5988,984,2024-04-06 04:06:06,18th Floor,Room 17,3397.28,1.48,2024-04-06 04:31:06
5248,6248,901,2024-04-06 00:58:14,Room 1658,Suite 65,2039.09,1.86,2024-04-06 01:24:30
9346,9469,753,2024-04-06 13:20:22,PO Box 87561,Room 1726,895.83,3.66,2024-04-06 13:28:10
2641,3000,797,2024-04-06 03:53:16,PO Box 5372,17th Floor,3413.43,1.44,2024-04-06 04:47:12
4325,6090,548,2024-04-06 15:28:20,Room 1729,PO Box 22835,872.71,0.49,2024-04-06 15:55:39
3454,6706,854,2024-04-06 12:01:07,Room 713,Apt 302,493.9,2.04,2024-04-06 12:42:41
3999,6421,189,2024-04-06 20:10:55,PO Box 15828,6th Floor,3316.21,2.88,2024-04-06 20:14:05
6438,1708,162,2024-04-06 06:18:29,Suite 56,6th Floor,512.2,3.63,2024-04-06 07:14:25
6684,5875,396,2024-04-06 07:52:43,Apt 840,Apt 1722,4338.23,1.51,2024-04-06 08:22:15
2967,5746,556,2024-04-06 00:39:59,PO Box 35489,Room 887,3117.52,4.83,2024-04-06 01:37:03
4177,3170,778,2024-04-06 15:02:06,Suite 77,Suite 58,582.85,0.4,2024-04-06 15:10:17
9759,4214,246,2024-04-06 08:08:53,Suite 3,18th Floor,3237.1,0.02,2024-04-06 08:59:25
6115,2827,288,2024-04-06 21:48:52,PO Box 85857,Suite 50,1914.56,1.3,2024-04-06 22:07:16
4158,6505,262,2024-04-06 05:27:18,Room 777,Suite 19,2715.66,3.96,2024-04-06 06:09:56
3349,8645,799,2024-04-06 14:53:00,Apt 1483,Apt 1121,3409.62,0.74,2024-04-06 15:49:06
7649,9345,710,2024-04-06 18:21:25,PO Box 23776,Apt 1362,2350.54,3.95,2024-04-06 18:36:50
2837,1106,505,2024-04-06 06:25:20,1st Floor,PO Box 42226,4549.79,2.33,2024-04-06 06:37:13
2825,4474,383,2024-04-06 13:26:47,PO Box 12173,Room 1002,522.06,4.71,2024-04-06 13:28:15
8114,9691,886,2024-04-06 16:37:50,Room 1265,Suite 41,4485.55,1.75,2024-04-06 16:41:08
1232,7866,123,2024-04-06 00:48:41,PO Box 75010,PO Box 21183,3885.26,1.66,2024-04-06 01:15:09
6281,1206,425,2024-04-06 03:55:48,Room 1634,Room 1341,1584.6,4.96,2024-04-06 04:28:47
7782,8274,575,2024-04-06 01:26:40,PO Box 73227,19th Floor,1655.99,1.29,2024-04-06 02:04:35
5232,5750,690,2024-04-06 03:15:03,Suite 66,Apt 1947,685.29,1.24,2024-04-06 03:58:24
4063,5358,166,2024-04-06 15:48:37,11th Floor,Apt 1133,2571.7,2.46,2024-04-06 16:08:55
2030,6556,147,2024-04-06 10:07:28,9th Floor,PO Box 1299,4876.57,3.46,2024-04-06 10:16:04
6702,1523,337,2024-04-06 12:43:42,Room 1677,PO Box 84932,3157.91,2.91,2024-04-06 12:45:26
2374,1438,809,2024-04-06 03:43:04,PO Box 45964,PO Box 8355,1847.59,2.93,2024-04-06 04:06:04
2850,2256,273,2024-04-06 13:33:37,Apt 559,Apt 484,308.27,3.08,2024-04-06 14:23:37
6809,5671,665,2024-04-06 08:06:36,10th Floor,Suite 83,4101.47,1.37,2024-04-06 08:25:55
2245,4102,766,2024-04-06 15:17:05,15th Floor,Suite 6,1381.83,2.37,2024-04-06 16:01:09
8138,6462,840,2024-04-06 12:54:27,Apt 1137,4th Floor,3175.11,1.74,2024-04-06 13:22:00
1301,3223,680,2024-04-06 19:44:32,Apt 290,PO Box 35278,278.39,3.07,2024-04-06 19:51:52
6858,7695,418,2024-04-06 12:46:01,3rd Floor,Room 650,86.45,0.02,2024-04-06 13:29:27
5478,2276,562,2024-04-06 19:13:53,Suite 94,Apt 1829,4162.75,0.4,2024-04-06 20:03:08
9290,1362,524,2024-04-06 04:00:49,Room 210,10th Floor,2051.18,2.13,2024-04-06 04:57:25
2080,4218,801,2024-04-06 15:14:41,Apt 1791,9th Floor,4857.43,0.62,2024-04-06 16:08:19
8188,3503,696,2024-04-06 12:42:01,PO Box 28198,Room 1347,3189.62,0.01,2024-04-06 13:12:28
7284,3270,411,2024-04-06 05:25:31,Room 903,Suite 58,1668.34,2.29,2024-04-06 06:22:16
5599,9216,509,2024-04-06 00:32:54,Room 754,Room 1761,1681.27,3.93,2024-04-06 00:58:41
5425,7357,768,2024-04-06 00:18:57,Suite 55,Room 1103,457.86,0.35,2024-04-06 01:03:34
2140,3222,608,2024-04-06 03:39:02,Apt 1188,Apt 1480,2638.5,4.99,2024-04-06 04:10:34
8674,4903,138,2024-04-06 10:05:57,PO Box 39933,PO Box 8691,2061.99,1.66,2024-04-06 10:32:13
9185,9881,561,2024-04-06 01:14:03,Apt 667,Room 1488,2016.15,2.37,2024-04-06 01:45:32
3458,1934,890,2024-04-06 11:45:05,Apt 829,Suite 90,117.58,3.17,2024-04-06 11:47:55
9457,6040,411,2024-04-06 05:11:38,Apt 1835,Room 1235,676.11,1.83,2024-04-06 05:18:00
8950,5270,154,2024-04-06 11:43:03,15th Floor,Suite 22,3699.92,2.76,2024-04-06 12:02:42
4931,1788,997,2024-04-06 04:47:49,Suite 100,PO Box 76816,2399.23,4.53,2024-04-06 05:30:58
6630,7823,457,2024-04-06 11:42:44,Apt 593,Apt 1583,4417.83,3.46,2024-04-06 12:24:18
9283,2352,811,2024-04-06 06:41:56,Room 1791,Room 1621,2161.31,1.5,2024-04-06 07:39:06
9021,6944,560,2024-04-06 04:18:17,Room 1357,Suite 17,3322.85,0.63,2024-04-06 05:16:21
1717,3036,761,2024-04-06 07:30:12,PO Box 47177,Room 1071,3984.87,3.63,2024-04-06 07:50:51
8447,4414,763,2024-04-06 12:44:37,Room 1238,Room 193,2392.62,0.42,2024-04-06 13:01:04
7763,2743,354,2024-04-06 20:26:26,18th Floor,17th Floor,1231.05,4.55,2024-04-06 21:18:54
2689,2233,914,2024-04-06 19:59:44,PO Box 18283,Room 1640,3575.03,0.53,2024-04-06 20:31:43
8562,5681,953,2024-04-06 07:08:29,Suite 43,Suite 75,4123.85,3.3,2024-04-06 07:40:49
6766,2932,702,2024-04-06 13:43:20,Room 438,Suite 72,2957.58,0.59,2024-04-06 13:44:18
1422,2847,545,2024-04-06 21:31:33,Apt 665,Room 1042,4496.98,3.5,2024-04-06 22:00:58
8042,6348,569,2024-04-06 05:42:35,Apt 484,17th Floor,3834.16,1.69,2024-04-06 05:49:16
2080,2120,173,2024-04-06 21:22:34,Suite 12,16th Floor,857.24,3.84,2024-04-06 21:28:51
4539,9858,503,2024-04-06 21:25:07,PO Box 27814,Room 1743,3136.16,0.69,2024-04-06 21:42:54
4758,1241,301,2024-04-06 06:26:26,18th Floor,Room 981,2211.48,2.78,2024-04-06 07:18:35
5059,6454,148,2024-04-06 10:19:44,Suite 2,Apt 1585,1907.07,1.44,2024-04-06 11:11:28
4853,9138,602,2024-04-06 06:14:27,PO Box 6841,Room 1007,2557.01,1.82,2024-04-06 06:42:55
4649,7723,581,2024-04-06 06:36:56,18th Floor,Apt 622,943.5,2.4,2024-04-06 07:33:38
4740,5736,473,2024-04-06 07:18:04,Room 2,Suite 12,2829.53,4.83,2024-04-06 07:35:46
9569,5283,269,2024-04-06 04:48:28,9th Floor,Apt 1221,2125.9,1.89,2024-04-06 05:32:26
3407,7050,468,2024-04-06 08:17:41,14th Floor,Apt 265,1385.19,1.04,2024-04-06 09:15:57
4219,4887,566,2024-04-06 09:16:29,Suite 27,Suite 44,1871.55,4.42,2024-04-06 10:15:57
8540,4079,577,2024-04-06 16:05:06,Apt 1042,12th Floor,169.26,0.36,2024-04-06 16:20:35
4465,4767,695,2024-04-06 21:26:57,15th Floor,PO Box 23968,3482.77,3.82,2024-04-06 22:10:22
5334,8307,184,2024-04-06 10:40:55,Apt 1989,20th Floor,2249.36,2.03,2024-04-06 10:48:19
5004,5074,388,2024-04-06 05:38:08,Room 903,Apt 55,2358.5,4.71,2024-04-06 06:00:23
6197,7784,873,2024-04-06 16:10:01,Room 143,PO Box 79879,992.1,0.97,2024-04-06 16:57:37
2283,2954,879,2024-04-06 14:30:38,17th Floor,Apt 1914,3353.95,0.48,2024-04-06 14:32:51
5779,9292,478,2024-04-06 03:33:21,Room 296,PO Box 3694,4189.3,1.04,2024-04-06 04:26:19
4535,1594,402,2024-04-06 05:59:09,PO Box 64602,PO Box 80130,3303.08,1.6,2024-04-06 06:39:39
8891,5887,780,2024-04-06 05:43:33,Apt 955,PO Box 32168,4282.03,3.04,2024-04-06 06:41:45
2295,5394,882,2024-04-06 10:49:47,8th Floor,3rd Floor,3889.9,3.24,2024-04-06 10:57:18
1958,5862,353,2024-04-06 00:38:57,PO Box 75884,Room 1809,3936.65,3.21,2024-04-06 01:34:20
3338,2017,210,2024-04-06 14:52:14,Suite 49,15th Floor,1340.15,1.08,2024-04-06 15:22:08
7040,9837,390,2024-04-06 00:07:57,Room 815,Apt 1162,2513.16,0.11,2024-04-06 00:22:19
5069,3901,998,2024-04-06 02:41:55,13th Floor,3rd Floor,474.88,4.07,2024-04-06 03:10:24
4025,7648,512,2024-04-06 03:33:24,Suite 64,Room 1675,2008.93,4.55,2024-04-06 03:50:09
5415,7511,980,2024-04-06 04:27:48,3rd Floor,9th Floor,1030.21,1.81,2024-04-06 05:19:38
1386,4144,530,2024-04-06 01:11:08,1st Floor,Apt 1861,4634.03,4.3,2024-04-06 02:04:37
9557,9588,880,2024-04-06 06:45:58,PO Box 85446,Apt 1765,2043.6,4.37,2024-04-06 07:14:42
7915,4568,404,2024-04-06 16:50:36,PO Box 28250,Apt 1703,2158.1,0.26,2024-04-06 16:56:09
2474,7214,509,2024-04-06 21:15:11,Room 564,Apt 1220,2673.26,4.13,2024-04-06 21:56:09
3785,5579,986,2024-04-06 10:34:23,17th Floor,Room 1109,3862.99,4.15,2024-04-06 11:19:06
5926,6359,161,2024-04-06 08:14:39,PO Box 93793,PO Box 56904,2479.19,3.43,2024-04-06 08:24:17
4788,8942,692,2024-04-06 14:29:18,Room 446,Apt 462,1310.44,3.69,2024-04-06 15:14:42
2070,8008,334,2024-04-06 04:50:24,Suite 75,PO Box 39816,1072.6,2.83,2024-04-06 05:37:30
7983,3961,748,2024-04-06 07:19:07,Room 1785,Suite 18,229.07,2.73,2024-04-06 08:18:15
6697,6487,627,2024-04-06 12:30:31,Apt 658,Apt 1267,4070.23,1.67,2024-04-06 12:49:07
5753,5778,629,2024-04-06 08:55:03,Room 1516,PO Box 46778,93.31,4.47,2024-04-06 09:15:56
5785,6966,833,2024-04-06 17:04:52,PO Box 24977,PO Box 46036,628.36,1.6,2024-04-06 17:05:06
2346,4614,695,2024-04-06 04:23:49,PO Box 11524,7th Floor,3628.32,4.95,2024-04-06 04:47:08
8160,9600,757,2024-04-06 07:53:31,PO Box 48895,PO Box 61211,3922.37,4.15,2024-04-06 08:35:30
9228,4616,776,2024-04-06 18:53:13,PO Box 18832,Apt 1034,4811.77,1.43,2024-04-06 19:23:50
5297,9731,276,2024-04-06 06:33:05,Suite 45,Room 1246,1622.17,1.1,2024-04-06 06:56:34
5395,1769,450,2024-04-06 11:56:51,Suite 88,Apt 1137,4331.8,1.66,2024-04-06 12:05:10
1369,7183,786,2024-04-06 08:53:52,Room 1461,2nd Floor,3573.88,0.48,2024-04-06 09:40:32
6542,6531,560,2024-04-06 04:25:10,Suite 98,Suite 75,784.73,3.68,2024-04-06 04:36:03
7261,6747,628,2024-04-06 09:37:06,PO Box 84319,Suite 97,4348.94,3.68,2024-04-06 10:09:26
6224,3747,734,2024-04-06 03:22:01,Suite 38,Apt 1573,1121.93,2.13,2024-04-06 03:59:30
8007,7891,598,2024-04-06 18:47:36,PO Box 45874,Suite 88,3164.46,0.01,2024-04-06 19:23:12
8726,7875,924,2024-04-06 11:57:48,Apt 326,Suite 86,2622.81,2.7,2024-04-06 12:46:40
4363,7852,724,2024-04-06 17:13:25,8th Floor,20th Floor,1932.74,3.61,2024-04-06 17:36:16
9776,3114,546,2024-04-06 21:01:01,1st Floor,Room 939,786.24,3.61,2024-04-06 22:00:40
3264,7771,280,2024-04-06 06:32:15,Apt 720,PO Box 35416,3050.78,4.13,2024-04-06 07:16:11
2197,7085,871,2024-04-06 04:41:45,PO Box 58672,PO Box 2205,4480.45,3.39,2024-04-06 05:25:47
8870,1638,592,2024-04-06 18:00:23,Suite 39,Apt 1335,2306.9,2.56,2024-04-06 18:16:13
2020,8025,506,2024-04-06 10:12:12,PO Box 30383,Room 1801,1561.35,2.72,2024-04-06 11:12:02
9378,3354,953,2024-04-06 21:36:37,Apt 1042,Suite 19,2817.01,1.11,2024-04-06 22:20:49
3709,7901,831,2024-04-06 10:37:22,Suite 13,Suite 37,1672.34,3.56,2024-04-06 10:51:19
7030,6270,390,2024-04-06 06:43:52,Apt 1817,Suite 30,1976.74,1.53,2024-04-06 07:41:52
8589,7017,455,2024-04-06 11:51:46,Room 744,Suite 86,2841.52,4.46,2024-04-06 12:50:36
7512,4400,452,2024-04-06 11:53:02,9th Floor,Apt 638,4268.13,1.17,2024-04-06 12:27:55
9693,8212,901,2024-04-06 15:17:11,Room 216,14th Floor,364.67,2.97,2024-04-06 16:05:43
8301,2705,170,2024-04-06 16:43:58,Apt 1122,PO Box 41743,1040.67,4.17,2024-04-06 17:14:11
7745,8649,607,2024-04-06 20:35:24,PO Box 50364,PO Box 9645,1966.34,1.62,2024-04-06 21:33:49
6952,3363,810,2024-04-06 18:13:43,Apt 1606,Apt 333,3656.23,2.62,2024-04-06 18:24:32
7626,6227,227,2024-04-06 16:23:43,Room 21,Room 73,4651.13,3.38,2024-04-06 16:34:13
5198,9488,643,2024-04-06 18:54:02,Suite 59,Apt 1926,841.82,4.54,2024-04-06 19:48:13
3893,1819,469,2024-04-06 13:56:28,19th Floor,Room 105,1454.62,2.21,2024-04-06 14:23:08
7423,6008,125,2024-04-06 17:41:46,Apt 826,Suite 90,2397.84,4.86,2024-04-06 17:42:20
2843,9166,363,2024-04-06 06:47:18,Suite 44,Apt 1864,2390.17,1.32,2024-04-06 07:26:12
1428,1287,669,2024-04-06 13:19:52,PO Box 4194,Apt 1216,4378.17,3.69,2024-04-06 13:27:46
7348,8163,286,2024-04-06 15:56:27,PO Box 57870,PO Box 22879,1804.79,1.97,2024-04-06 15:58:47
2269,2475,981,2024-04-06 16:41:28,Suite 3,Suite 30,2820.0,4.7,2024-04-06 16:42:56
2313,2854,179,2024-04-06 21:18:02,Room 1033,Suite 51,4271.27,1.17,2024-04-06 21:35:52
5450,1960,450,2024-04-06 13:59:59,Room 831,Suite 59,2424.16,0.95,2024-04-06 14:35:19
5781,2926,276,2024-04-06 20:04:50,Room 663,Suite 97,3420.62,3.01,2024-04-06 20:37:05
4342,9704,640,2024-04-06 18:53:06,Apt 1115,PO Box 76382,3940.07,3.86,2024-04-06 19:40:52
7922,6265,242,2024-04-06 02:29:46,20th Floor,Room 177,4088.18,2.18,2024-04-06 02:48:15
6746,9316,398,2024-04-06 11:42:06,9th Floor,PO Box 30626,503.96,2.95,2024-04-06 12:06:29
5380,2199,197,2024-04-06 12:39:52,Suite 44,Apt 1379,1219.96,1.32,2024-04-06 13:02:12
9014,1879,285,2024-04-06 10:16:29,9th Floor,Room 157,603.94,3.47,2024-04-06 10:55:48
6163,9773,972,2024-04-06 19:28:38,Suite 18,Suite 16,2170.47,4.46,2024-04-06 19:29:35
7067,5141,453,2024-04-06 20:56:02,PO Box 88866,Apt 498,1968.25,4.78,2024-04-06 21:43:32
7289,2321,710,2024-04-06 09:48:47,PO Box 15785,Apt 375,1014.81,1.62,2024-04-06 10:30:32
7481,4781,794,2024-04-06 15:17:55,PO Box 51851,13th Floor,3752.57,0.12,2024-04-06 16:01:06
1561,4609,534,2024-04-06 16:08:11,Apt 1115,Suite 11,1408.59,3.32,2024-04-06 17:03:07
6606,8554,739,2024-04-06 00:07:45,1st Floor,Room 1689,4388.6,2.19,2024-04-06 00:46:07
9851,1837,262,2024-04-06 14:32:57,Room 542,Room 240,1541.85,0.55,2024-04-06 14:52:02
6241,6711,599,2024-04-06 19:34:46,Apt 1459,1st Floor,2255.7,2.26,2024-04-06 20:11:56
3404,1130,805,2024-04-06 11:56:08,17th Floor,Suite 62,4228.25,2.14,2024-04-06 11:56:12
3356,2275,917,2024-04-06 14:52:49,6th Floor,Room 879,350.53,1.96,2024-04-06 15:10:22
3654,5862,852,2024-04-06 05:15:13,Suite 81,PO Box 62477,1996.25,4.17,2024-04-06 06:00:00
4967,8248,162,2024-04-06 11:07:28,Apt 1054,12th Floor,2781.05,2.5,2024-04-06 11:23:27
9216,7723,641,2024-04-06 09:21:28,Suite 70,9th Floor,57.74,3.4,2024-04-06 09:26:44
3469,2206,591,2024-04-06 13:01:51,Room 1350,Room 1144,3673.29,3.4,2024-04-06 13:29:55
2967,6060,248,2024-04-06 11:44:16,6th Floor,Room 1726,1795.88,0.39,2024-04-06 12:04:13
2568,3851,532,2024-04-06 03:24:29,Room 952,Room 1917,3682.85,1.38,2024-04-06 03:58:12
8316,4086,660,2024-04-06 11:20:20,20th Floor,Room 632,1616.69,0.17,2024-04-06 11:59:11
5371,5985,664,2024-04-06 03:46:44,Suite 57,Apt 1733,2462.35,3.4,2024-04-06 04:14:21
7132,2745,115,2024-04-06 02:01:50,Room 1803,Suite 17,1716.1,1.71,2024-04-06 02:39:31
5853,1438,912,2024-04-06 04:27:51,Room 1713,Apt 240,2205.86,1.48,2024-04-06 05:03:19
7774,4098,618,2024-04-06 12:41:30,PO Box 12483,Room 1145,4058.94,4.69,2024-04-06 13:38:16
4789,6367,974,2024-04-06 20:34:11,Apt 1165,Room 1335,4855.7,1.99,2024-04-06 20:41:48
8276,1389,502,2024-04-06 13:05:53,PO Box 24752,Apt 537,2363.71,0.7,2024-04-06 13:40:22
1079,4116,669,2024-04-06 11:58:11,Suite 84,Apt 1521,575.62,0.63,2024-04-06 12:56:25
6837,9727,143,2024-04-06 19:28:36,Suite 46,6th Floor,792.31,4.61,2024-04-06 20:21:41
2391,2955,961,2024-04-06 21:08:25,PO Box 47863,Room 1381,232.71,1.33,2024-04-06 21:09:29
9725,3814,791,2024-04-06 19:44:37,Room 1192,Room 286,4665.07,0.52,2024-04-06 20:12:19
2449,2469,421,2024-04-06 02:18:06,Apt 495,Apt 496,1731.34,3.15,2024-04-06 02:23:15
5588,8001,946,2024-04-06 04:42:39,2nd Floor,Suite 77,569.18,2.91,2024-04-06 05:18:10
5809,7281,741,2024-04-06 00:38:55,Suite 70,Suite 71,4461.13,3.55,2024-04-06 00:47:42
7926,8590,930,2024-04-06 14:17:07,Room 77,Apt 155,1205.26,1.46,2024-04-06 14:57:09
1183,7782,651,2024-04-06 03:07:16,6th Floor,Room 788,257.58,1.69,2024-04-06 03:52:32
9414,3530,163,2024-04-06 09:10:10,PO Box 80968,8th Floor,3032.16,0.5,2024-04-06 09:56:21
7765,7537,925,2024-04-06 20:20:19,Suite 24,Suite 74,416.72,4.86,2024-04-06 20:29:58
8661,6561,740,2024-04-06 08:36:44,Suite 4,20th Floor,116.41,2.78,2024-04-06 08:39:11
2839,4461,763,2024-04-06 14:54:51,Suite 71,Apt 847,2430.47,0.6,2024-04-06 15:13:53
3744,6947,125,2024-04-06 04:43:43,Apt 123,Apt 1014,3643.04,0.01,2024-04-06 05:35:32
2243,7590,832,2024-04-06 13:32:39,PO Box 4442,Room 813,1341.6,0.78,2024-04-06 13:48:08
5358,5275,265,2024-04-06 20:53:45,Apt 28,8th Floor,789.04,1.63,2024-04-06 21:26:41
1832,9584,237,2024-04-06 18:29:26,5th Floor,Apt 1118,2736.89,1.22,2024-04-06 18:36:45
6900,6543,173,2024-04-06 02:54:45,Room 1122,Apt 453,4262.58,4.7,2024-04-06 03:33:04
8971,3591,428,2024-04-06 01:53:41,Room 1348,Apt 979,593.72,1.38,2024-04-06 01:56:55
3462,1660,974,2024-04-06 18:36:11,PO Box 14043,Suite 62,1644.45,3.04,2024-04-06 19:17:06
7073,7185,270,2024-04-06 10:35:55,15th Floor,Room 1358,3151.74,3.06,2024-04-06 10:51:50
1598,6702,942,2024-04-06 13:23:54,Room 1986,Apt 36,4312.65,4.58,2024-04-06 13:43:39
2287,9258,474,2024-04-06 08:11:57,PO Box 2022,Room 1501,2842.68,2.7,2024-04-06 08:16:29
4482,9114,467,2024-04-06 21:31:11,2nd Floor,PO Box 6347,388.12,3.62,2024-04-06 22:24:50
1350,2390,202,2024-04-06 13:16:07,PO Box 17507,Room 1366,137.4,2.1,2024-04-06 13:23:25
5714,9751,274,2024-04-06 15:47:22,PO Box 62012,PO Box 49146,2359.18,4.7,2024-04-06 16:17:43
7165,8825,897,2024-04-06 14:58:33,PO Box 84904,PO Box 73095,2810.93,3.28,2024-04-06 15:06:53
2942,6838,389,2024-04-06 18:23:45,PO Box 89967,PO Box 10476,2477.45,3.18,2024-04-06 19:02:40
4155,4374,762,2024-04-06 12:18:50,PO Box 77924,Apt 960,3345.49,1.7,2024-04-06 13:12:57
5683,8520,936,2024-04-06 18:35:36,Room 46,Apt 10,1318.87,3.58,2024-04-06 18:54:25
5289,8850,461,2024-04-06 00:45:45,Room 986,Suite 51,2714.8,4.01,2024-04-06 01:30:11
9954,7814,170,2024-04-06 01:06:18,Apt 810,Room 605,1864.79,2.37,2024-04-06 01:53:59
1608,8811,886,2024-04-06 09:14:39,Suite 18,18th Floor,3882.59,3.72,2024-04-06 09:39:07
5385,7040,490,2024-04-06 20:15:47,Room 1968,Suite 62,4886.59,2.38,2024-04-06 21:02:56
9347,3030,771,2024-04-06 16:13:04,Apt 1546,PO Box 2631,334.69,0.65,2024-04-06 17:10:14
1448,6505,692,2024-04-06 08:40:38,7th Floor,Room 1869,4520.39,4.22,2024-04-06 09:00:11
3659,3387,634,2024-04-06 14:08:19,PO Box 66028,PO Box 52959,4160.84,4.31,2024-04-06 14:57:29
2301,6797,756,2024-04-06 12:27:17,PO Box 18933,Apt 722,2535.89,2.56,2024-04-06 13:12:11
2617,5579,912,2024-04-06 20:12:49,Suite 82,Room 1938,4889.38,4.2,2024-04-06 20:13:38
3133,6917,482,2024-04-06 21:05:27,Suite 48,Apt 999,2345.63,2.68,2024-04-06 21:26:08
4726,3030,774,2024-04-06 06:33:19,Suite 40,PO Box 64351,3220.9,3.88,2024-04-06 07:11:44
6838,3698,774,2024-04-06 21:10:54,PO Box 97395,Room 1293,603.68,3.81,2024-04-06 21:15:16
2009,1776,372,2024-04-06 18:06:15,Room 1419,Suite 60,1906.63,2.52,2024-04-06 18:29:27
1737,4794,282,2024-04-06 19:27:31,PO Box 11269,PO Box 47325,676.1,3.47,2024-04-06 20:24:04
8413,7259,311,2024-04-06 04:07:29,Apt 918,PO Box 97160,776.39,3.54,2024-04-06 04:46:32
1383,6666,378,2024-04-06 17:57:44,Suite 44,Room 1769,413.1,0.39,2024-04-06 18:32:46
6944,8997,488,2024-04-06 05:53:16,Room 234,Apt 1614,4227.85,0.9,2024-04-06 05:57:35
4291,3509,179,2024-04-06 02:39:11,PO Box 90531,14th Floor,1935.82,0.04,2024-04-06 02:40:24
5421,5868,905,2024-04-06 08:21:04,Suite 54,Suite 99,3125.69,3.78,2024-04-06 08:45:07
1212,5806,921,2024-04-06 14:45:58,Suite 60,Apt 197,3877.35,2.27,2024-04-06 15:16:12
2320,7144,380,2024-04-06 19:10:34,Apt 1741,PO Box 15007,1554.67,1.75,2024-04-06 19:49:57
3694,1475,154,2024-04-06 18:14:11,Room 73,Room 1613,287.86,3.03,2024-04-06 18:53:50
8768,7710,612,2024-04-06 01:58:45,Apt 156,Apt 1110,3414.3,2.06,2024-04-06 02:19:53
5545,9433,708,2024-04-06 18:44:51,Apt 839,4th Floor,1655.39,1.32,2024-04-06 18:54:28
7083,1971,583,2024-04-06 08:18:34,Apt 875,Apt 1836,808.69,2.43,2024-04-06 08:55:00
9569,4252,967,2024-04-06 05:02:36,Apt 1944,PO Box 6630,3339.13,4.74,2024-04-06 05:27:55
7045,4966,159,2024-04-06 13:12:40,4th Floor,PO Box 23539,1840.43,0.46,2024-04-06 13:55:01
5307,4388,486,2024-04-06 10:15:06,Room 1290,PO Box 71895,952.21,3.57,2024-04-06 11:10:49
5647,7797,558,2024-04-06 19:05:09,14th Floor,PO Box 15237,1575.11,1.44,2024-04-06 19:59:36
8815,8888,427,2024-04-06 19:43:07,Suite 14,Apt 1709,843.45,1.98,2024-04-06 20:31:19
5073,3730,341,2024-04-06 09:32:14,14th Floor,Apt 846,3488.88,0.05,2024-04-06 10:02:51
8093,2613,553,2024-04-06 20:31:30,Apt 1460,Room 178,1667.02,1.48,2024-04-06 21:25:52
5545,1288,726,2024-04-06 00:17:00,PO Box 35772,1st Floor,1153.13,4.82,2024-04-06 00:53:24
3424,4832,843,2024-04-06 09:01:43,Room 814,Suite 61,1056.7,0.19,2024-04-06 09:43:38
1530,9546,663,2024-04-06 05:34:33,Apt 1639,Room 1864,2203.18,3.9,2024-04-06 05:40:27
3086,4226,208,2024-04-06 17:05:05,Apt 277,10th Floor,2938.92,1.21,2024-04-06 17:07:56
3436,5024,417,2024-04-06 18:51:37,Suite 32,Suite 28,3830.88,3.54,2024-04-06 19:44:10
3795,1950,701,2024-04-06 20:50:08,Room 1724,Apt 1001,2443.77,4.2,2024-04-06 20:54:03
2262,7027,592,2024-04-06 10:08:44,Apt 1518,Room 1114,1770.29,2.28,2024-04-06 10:24:30
2884,3340,204,2024-04-06 01:30:09,PO Box 51537,Room 1728,1464.81,4.71,2024-04-06 01:48:24
8419,4563,392,2024-04-06 04:05:35,Room 866,2nd Floor,3510.16,1.09,2024-04-06 04:27:21
5297,2715,702,2024-04-06 08:40:48,Room 394,1st Floor,133.63,2.34,2024-04-06 09:14:22
9724,4878,617,2024-04-06 16:15:34,Room 579,Suite 1,3499.6,3.04,2024-04-06 17:06:04
7401,8415,536,2024-04-06 21:41:50,PO Box 21693,Suite 23,1438.03,2.3,2024-04-06 22:19:44
5245,9813,893,2024-04-06 03:43:36,PO Box 95784,12th Floor,2132.21,1.88,2024-04-06 04:36:26
3013,8255,257,2024-04-06 20:31:21,Suite 6,PO Box 34625,1660.04,4.17,2024-04-06 20:33:45
2712,3427,127,2024-04-06 03:41:20,Suite 82,1st Floor,597.81,2.1,2024-04-06 04:09:02
4861,6151,535,2024-04-06 20:12:49,Suite 36,13th Floor,836.52,1.86,2024-04-06 20:34:27
6010,6720,628,2024-04-06 10:47:44,2nd Floor,Suite 19,1179.54,4.49,2024-04-06 11:11:48
8029,1295,927,2024-04-06 01:43:08,Apt 1552,12th Floor,4166.91,1.04,2024-04-06 02:37:01
1611,9150,917,2024-04-06 03:42:42,9th Floor,Apt 1263,3858.88,0.82,2024-04-06 04:13:01
6515,5203,499,2024-04-06 11:24:27,Apt 964,Room 1268,1793.62,1.51,2024-04-06 11:36:01
5865,6170,354,2024-04-06 14:52:02,5th Floor,Suite 86,2289.69,4.37,2024-04-06 15:28:49
4825,8382,562,2024-04-06 12:50:54,19th Floor,Room 1080,3962.1,0.07,2024-04-06 13:40:59
7850,3850,286,2024-04-06 06:26:18,Suite 28,Apt 634,4947.45,1.13,2024-04-06 07:17:35
